filepath,modality,channel,emotion,intensity,statement,repetition,actor,gender,label
../data/Actor_22\03-01-02-02-01-02-22.wav,3,1,2,2,1,2,22,female,calm
../data/Actor_22\03-01-02-02-02-01-22.wav,3,1,2,2,2,1,22,female,calm
../data/Actor_22\03-01-02-02-02-02-22.wav,3,1,2,2,2,2,22,female,calm
../data/Actor_22\03-01-03-01-01-01-22.wav,3,1,3,1,1,1,22,female,happy
../data/Actor_22\03-01-03-01-01-02-22.wav,3,1,3,1,1,2,22,female,happy
../data/Actor_22\03-01-03-01-02-01-22.wav,3,1,3,1,2,1,22,female,happy
../data/Actor_22\03-01-03-01-02-02-22.wav,3,1,3,1,2,2,22,female,happy
../data/Actor_22\03-01-03-02-01-01-22.wav,3,1,3,2,1,1,22,female,happy
../data/Actor_22\03-01-03-02-01-02-22.wav,3,1,3,2,1,2,22,female,happy
../data/Actor_22\03-01-03-02-02-01-22.wav,3,1,3,2,2,1,22,female,happy
../data/Actor_22\03-01-03-02-02-02-22.wav,3,1,3,2,2,2,22,female,happy
../data/Actor_22\03-01-04-01-01-01-22.wav,3,1,4,1,1,1,22,female,sad
../data/Actor_22\03-01-04-01-01-02-22.wav,3,1,4,1,1,2,22,female,sad
../data/Actor_22\03-01-04-01-02-01-22.wav,3,1,4,1,2,1,22,female,sad
../data/Actor_22\03-01-04-01-02-02-22.wav,3,1,4,1,2,2,22,female,sad
../data/Actor_22\03-01-04-02-01-01-22.wav,3,1,4,2,1,1,22,female,sad
../data/Actor_22\03-01-04-02-01-02-22.wav,3,1,4,2,1,2,22,female,sad
../data/Actor_22\03-01-04-02-02-01-22.wav,3,1,4,2,2,1,22,female,sad
../data/Actor_22\03-01-04-02-02-02-22.wav,3,1,4,2,2,2,22,female,sad
../data/Actor_22\03-01-05-01-01-01-22.wav,3,1,5,1,1,1,22,female,angry
../data/Actor_22\03-01-05-01-01-02-22.wav,3,1,5,1,1,2,22,female,angry
../data/Actor_22\03-01-05-01-02-01-22.wav,3,1,5,1,2,1,22,female,angry
../data/Actor_22\03-01-05-01-02-02-22.wav,3,1,5,1,2,2,22,female,angry
../data/Actor_22\03-01-05-02-01-01-22.wav,3,1,5,2,1,1,22,female,angry
../data/Actor_22\03-01-05-02-01-02-22.wav,3,1,5,2,1,2,22,female,angry
../data/Actor_22\03-01-05-02-02-01-22.wav,3,1,5,2,2,1,22,female,angry
../data/Actor_22\03-01-05-02-02-02-22.wav,3,1,5,2,2,2,22,female,angry
../data/Actor_22\03-01-06-01-01-01-22.wav,3,1,6,1,1,1,22,female,fearful
../data/Actor_22\03-01-06-01-01-02-22.wav,3,1,6,1,1,2,22,female,fearful
../data/Actor_22\03-01-06-01-02-01-22.wav,3,1,6,1,2,1,22,female,fearful
../data/Actor_22\03-01-06-01-02-02-22.wav,3,1,6,1,2,2,22,female,fearful
../data/Actor_22\03-01-06-02-01-01-22.wav,3,1,6,2,1,1,22,female,fearful
../data/Actor_22\03-01-06-02-01-02-22.wav,3,1,6,2,1,2,22,female,fearful
../data/Actor_22\03-01-06-02-02-01-22.wav,3,1,6,2,2,1,22,female,fearful
../data/Actor_22\03-01-06-02-02-02-22.wav,3,1,6,2,2,2,22,female,fearful
../data/Actor_22\03-01-07-01-01-01-22.wav,3,1,7,1,1,1,22,female,disgust
../data/Actor_22\03-01-07-01-01-02-22.wav,3,1,7,1,1,2,22,female,disgust
../data/Actor_22\03-01-07-01-02-01-22.wav,3,1,7,1,2,1,22,female,disgust
../data/Actor_22\03-01-07-01-02-02-22.wav,3,1,7,1,2,2,22,female,disgust
../data/Actor_22\03-01-07-02-01-01-22.wav,3,1,7,2,1,1,22,female,disgust
../data/Actor_22\03-01-07-02-01-02-22.wav,3,1,7,2,1,2,22,female,disgust
../data/Actor_22\03-01-07-02-02-01-22.wav,3,1,7,2,2,1,22,female,disgust
../data/Actor_22\03-01-07-02-02-02-22.wav,3,1,7,2,2,2,22,female,disgust
../data/Actor_22\03-01-08-01-01-01-22.wav,3,1,8,1,1,1,22,female,surprised
../data/Actor_22\03-01-08-01-01-02-22.wav,3,1,8,1,1,2,22,female,surprised
../data/Actor_22\03-01-08-01-02-01-22.wav,3,1,8,1,2,1,22,female,surprised
../data/Actor_22\03-01-08-01-02-02-22.wav,3,1,8,1,2,2,22,female,surprised
../data/Actor_22\03-01-08-02-01-01-22.wav,3,1,8,2,1,1,22,female,surprised
../data/Actor_22\03-01-08-02-01-02-22.wav,3,1,8,2,1,2,22,female,surprised
../data/Actor_22\03-01-08-02-02-01-22.wav,3,1,8,2,2,1,22,female,surprised
../data/Actor_22\03-01-08-02-02-02-22.wav,3,1,8,2,2,2,22,female,surprised
../data/Actor_22\03-02-01-01-01-01-22.wav,3,2,1,1,1,1,22,female,neutral
../data/Actor_22\03-02-01-01-01-02-22.wav,3,2,1,1,1,2,22,female,neutral
../data/Actor_22\03-02-01-01-02-01-22.wav,3,2,1,1,2,1,22,female,neutral
../data/Actor_22\03-02-01-01-02-02-22.wav,3,2,1,1,2,2,22,female,neutral
../data/Actor_22\03-02-02-01-01-01-22.wav,3,2,2,1,1,1,22,female,calm
../data/Actor_22\03-02-02-01-01-02-22.wav,3,2,2,1,1,2,22,female,calm
../data/Actor_22\03-02-02-01-02-01-22.wav,3,2,2,1,2,1,22,female,calm
../data/Actor_22\03-02-02-01-02-02-22.wav,3,2,2,1,2,2,22,female,calm
../data/Actor_22\03-02-02-02-01-01-22.wav,3,2,2,2,1,1,22,female,calm
../data/Actor_22\03-02-02-02-01-02-22.wav,3,2,2,2,1,2,22,female,calm
../data/Actor_22\03-02-02-02-02-01-22.wav,3,2,2,2,2,1,22,female,calm
../data/Actor_22\03-02-02-02-02-02-22.wav,3,2,2,2,2,2,22,female,calm
../data/Actor_22\03-02-03-01-01-01-22.wav,3,2,3,1,1,1,22,female,happy
../data/Actor_22\03-02-03-01-01-02-22.wav,3,2,3,1,1,2,22,female,happy
../data/Actor_22\03-02-03-01-02-01-22.wav,3,2,3,1,2,1,22,female,happy
../data/Actor_22\03-02-03-01-02-02-22.wav,3,2,3,1,2,2,22,female,happy
../data/Actor_22\03-02-03-02-01-01-22.wav,3,2,3,2,1,1,22,female,happy
../data/Actor_22\03-02-03-02-01-02-22.wav,3,2,3,2,1,2,22,female,happy
../data/Actor_22\03-02-03-02-02-01-22.wav,3,2,3,2,2,1,22,female,happy
../data/Actor_22\03-02-03-02-02-02-22.wav,3,2,3,2,2,2,22,female,happy
../data/Actor_22\03-02-04-01-01-01-22.wav,3,2,4,1,1,1,22,female,sad
../data/Actor_22\03-02-04-01-01-02-22.wav,3,2,4,1,1,2,22,female,sad
../data/Actor_22\03-02-04-01-02-01-22.wav,3,2,4,1,2,1,22,female,sad
../data/Actor_22\03-02-04-01-02-02-22.wav,3,2,4,1,2,2,22,female,sad
../data/Actor_22\03-02-04-02-01-01-22.wav,3,2,4,2,1,1,22,female,sad
../data/Actor_22\03-02-04-02-01-02-22.wav,3,2,4,2,1,2,22,female,sad
../data/Actor_22\03-02-04-02-02-01-22.wav,3,2,4,2,2,1,22,female,sad
../data/Actor_22\03-02-04-02-02-02-22.wav,3,2,4,2,2,2,22,female,sad
../data/Actor_22\03-02-05-01-01-01-22.wav,3,2,5,1,1,1,22,female,angry
../data/Actor_22\03-02-05-01-01-02-22.wav,3,2,5,1,1,2,22,female,angry
../data/Actor_22\03-02-05-01-02-01-22.wav,3,2,5,1,2,1,22,female,angry
../data/Actor_22\03-02-05-01-02-02-22.wav,3,2,5,1,2,2,22,female,angry
../data/Actor_22\03-02-05-02-01-01-22.wav,3,2,5,2,1,1,22,female,angry
../data/Actor_22\03-02-05-02-01-02-22.wav,3,2,5,2,1,2,22,female,angry
../data/Actor_22\03-02-05-02-02-01-22.wav,3,2,5,2,2,1,22,female,angry
../data/Actor_22\03-02-05-02-02-02-22.wav,3,2,5,2,2,2,22,female,angry
../data/Actor_22\03-02-06-01-01-01-22.wav,3,2,6,1,1,1,22,female,fearful
../data/Actor_22\03-02-06-01-01-02-22.wav,3,2,6,1,1,2,22,female,fearful
../data/Actor_22\03-02-06-01-02-01-22.wav,3,2,6,1,2,1,22,female,fearful
../data/Actor_22\03-02-06-01-02-02-22.wav,3,2,6,1,2,2,22,female,fearful
../data/Actor_22\03-02-06-02-01-01-22.wav,3,2,6,2,1,1,22,female,fearful
../data/Actor_22\03-02-06-02-01-02-22.wav,3,2,6,2,1,2,22,female,fearful
../data/Actor_22\03-02-06-02-02-01-22.wav,3,2,6,2,2,1,22,female,fearful
../data/Actor_22\03-02-06-02-02-02-22.wav,3,2,6,2,2,2,22,female,fearful
../data/Actor_23\03-01-01-01-01-01-23.wav,3,1,1,1,1,1,23,male,neutral
../data/Actor_23\03-01-01-01-01-02-23.wav,3,1,1,1,1,2,23,male,neutral
../data/Actor_23\03-01-01-01-02-01-23.wav,3,1,1,1,2,1,23,male,neutral
../data/Actor_23\03-01-01-01-02-02-23.wav,3,1,1,1,2,2,23,male,neutral
../data/Actor_23\03-01-02-01-01-01-23.wav,3,1,2,1,1,1,23,male,calm
../data/Actor_23\03-01-02-01-01-02-23.wav,3,1,2,1,1,2,23,male,calm
../data/Actor_23\03-01-02-01-02-01-23.wav,3,1,2,1,2,1,23,male,calm
../data/Actor_23\03-01-02-01-02-02-23.wav,3,1,2,1,2,2,23,male,calm
../data/Actor_23\03-01-02-02-01-01-23.wav,3,1,2,2,1,1,23,male,calm
../data/Actor_23\03-01-02-02-01-02-23.wav,3,1,2,2,1,2,23,male,calm
../data/Actor_23\03-01-02-02-02-01-23.wav,3,1,2,2,2,1,23,male,calm
../data/Actor_23\03-01-02-02-02-02-23.wav,3,1,2,2,2,2,23,male,calm
../data/Actor_23\03-01-03-01-01-01-23.wav,3,1,3,1,1,1,23,male,happy
../data/Actor_23\03-01-03-01-01-02-23.wav,3,1,3,1,1,2,23,male,happy
../data/Actor_23\03-01-03-01-02-01-23.wav,3,1,3,1,2,1,23,male,happy
../data/Actor_23\03-01-03-01-02-02-23.wav,3,1,3,1,2,2,23,male,happy
../data/Actor_23\03-01-03-02-01-01-23.wav,3,1,3,2,1,1,23,male,happy
../data/Actor_23\03-01-03-02-01-02-23.wav,3,1,3,2,1,2,23,male,happy
../data/Actor_23\03-01-03-02-02-01-23.wav,3,1,3,2,2,1,23,male,happy
../data/Actor_23\03-01-03-02-02-02-23.wav,3,1,3,2,2,2,23,male,happy
../data/Actor_23\03-01-04-01-01-01-23.wav,3,1,4,1,1,1,23,male,sad
../data/Actor_23\03-01-04-01-01-02-23.wav,3,1,4,1,1,2,23,male,sad
../data/Actor_23\03-01-04-01-02-01-23.wav,3,1,4,1,2,1,23,male,sad
../data/Actor_23\03-01-04-01-02-02-23.wav,3,1,4,1,2,2,23,male,sad
../data/Actor_23\03-01-04-02-01-01-23.wav,3,1,4,2,1,1,23,male,sad
../data/Actor_23\03-01-04-02-01-02-23.wav,3,1,4,2,1,2,23,male,sad
../data/Actor_23\03-01-04-02-02-01-23.wav,3,1,4,2,2,1,23,male,sad
../data/Actor_23\03-01-04-02-02-02-23.wav,3,1,4,2,2,2,23,male,sad
../data/Actor_23\03-01-05-01-01-01-23.wav,3,1,5,1,1,1,23,male,angry
../data/Actor_23\03-01-05-01-01-02-23.wav,3,1,5,1,1,2,23,male,angry
../data/Actor_23\03-01-05-01-02-01-23.wav,3,1,5,1,2,1,23,male,angry
../data/Actor_23\03-01-05-01-02-02-23.wav,3,1,5,1,2,2,23,male,angry
../data/Actor_23\03-01-05-02-01-01-23.wav,3,1,5,2,1,1,23,male,angry
../data/Actor_23\03-01-05-02-01-02-23.wav,3,1,5,2,1,2,23,male,angry
../data/Actor_23\03-01-05-02-02-01-23.wav,3,1,5,2,2,1,23,male,angry
../data/Actor_23\03-01-05-02-02-02-23.wav,3,1,5,2,2,2,23,male,angry
../data/Actor_23\03-01-06-01-01-01-23.wav,3,1,6,1,1,1,23,male,fearful
../data/Actor_23\03-01-06-01-01-02-23.wav,3,1,6,1,1,2,23,male,fearful
../data/Actor_23\03-01-06-01-02-01-23.wav,3,1,6,1,2,1,23,male,fearful
../data/Actor_23\03-01-06-01-02-02-23.wav,3,1,6,1,2,2,23,male,fearful
../data/Actor_23\03-01-06-02-01-01-23.wav,3,1,6,2,1,1,23,male,fearful
../data/Actor_23\03-01-06-02-01-02-23.wav,3,1,6,2,1,2,23,male,fearful
../data/Actor_23\03-01-06-02-02-01-23.wav,3,1,6,2,2,1,23,male,fearful
../data/Actor_23\03-01-06-02-02-02-23.wav,3,1,6,2,2,2,23,male,fearful
../data/Actor_23\03-01-07-01-01-01-23.wav,3,1,7,1,1,1,23,male,disgust
../data/Actor_23\03-01-07-01-01-02-23.wav,3,1,7,1,1,2,23,male,disgust
../data/Actor_23\03-01-07-01-02-01-23.wav,3,1,7,1,2,1,23,male,disgust
../data/Actor_23\03-01-07-01-02-02-23.wav,3,1,7,1,2,2,23,male,disgust
../data/Actor_23\03-01-07-02-01-01-23.wav,3,1,7,2,1,1,23,male,disgust
../data/Actor_23\03-01-07-02-01-02-23.wav,3,1,7,2,1,2,23,male,disgust
../data/Actor_23\03-01-07-02-02-01-23.wav,3,1,7,2,2,1,23,male,disgust
../data/Actor_23\03-01-07-02-02-02-23.wav,3,1,7,2,2,2,23,male,disgust
../data/Actor_23\03-01-08-01-01-01-23.wav,3,1,8,1,1,1,23,male,surprised
../data/Actor_23\03-01-08-01-01-02-23.wav,3,1,8,1,1,2,23,male,surprised
../data/Actor_23\03-01-08-01-02-01-23.wav,3,1,8,1,2,1,23,male,surprised
../data/Actor_23\03-01-08-01-02-02-23.wav,3,1,8,1,2,2,23,male,surprised
../data/Actor_23\03-01-08-02-01-01-23.wav,3,1,8,2,1,1,23,male,surprised
../data/Actor_23\03-01-08-02-01-02-23.wav,3,1,8,2,1,2,23,male,surprised
../data/Actor_23\03-01-08-02-02-01-23.wav,3,1,8,2,2,1,23,male,surprised
../data/Actor_23\03-01-08-02-02-02-23.wav,3,1,8,2,2,2,23,male,surprised
../data/Actor_23\03-02-01-01-01-01-23.wav,3,2,1,1,1,1,23,male,neutral
../data/Actor_23\03-02-01-01-01-02-23.wav,3,2,1,1,1,2,23,male,neutral
../data/Actor_23\03-02-01-01-02-01-23.wav,3,2,1,1,2,1,23,male,neutral
../data/Actor_23\03-02-01-01-02-02-23.wav,3,2,1,1,2,2,23,male,neutral
../data/Actor_23\03-02-02-01-01-01-23.wav,3,2,2,1,1,1,23,male,calm
../data/Actor_23\03-02-02-01-01-02-23.wav,3,2,2,1,1,2,23,male,calm
../data/Actor_23\03-02-02-01-02-01-23.wav,3,2,2,1,2,1,23,male,calm
../data/Actor_23\03-02-02-01-02-02-23.wav,3,2,2,1,2,2,23,male,calm
../data/Actor_23\03-02-02-02-01-01-23.wav,3,2,2,2,1,1,23,male,calm
../data/Actor_23\03-02-02-02-01-02-23.wav,3,2,2,2,1,2,23,male,calm
../data/Actor_23\03-02-02-02-02-01-23.wav,3,2,2,2,2,1,23,male,calm
../data/Actor_23\03-02-02-02-02-02-23.wav,3,2,2,2,2,2,23,male,calm
../data/Actor_23\03-02-03-01-01-01-23.wav,3,2,3,1,1,1,23,male,happy
../data/Actor_23\03-02-03-01-01-02-23.wav,3,2,3,1,1,2,23,male,happy
../data/Actor_23\03-02-03-01-02-01-23.wav,3,2,3,1,2,1,23,male,happy
../data/Actor_23\03-02-03-01-02-02-23.wav,3,2,3,1,2,2,23,male,happy
../data/Actor_23\03-02-03-02-01-01-23.wav,3,2,3,2,1,1,23,male,happy
../data/Actor_23\03-02-03-02-01-02-23.wav,3,2,3,2,1,2,23,male,happy
../data/Actor_23\03-02-03-02-02-01-23.wav,3,2,3,2,2,1,23,male,happy
../data/Actor_23\03-02-03-02-02-02-23.wav,3,2,3,2,2,2,23,male,happy
../data/Actor_23\03-02-04-01-01-01-23.wav,3,2,4,1,1,1,23,male,sad
../data/Actor_23\03-02-04-01-01-02-23.wav,3,2,4,1,1,2,23,male,sad
../data/Actor_23\03-02-04-01-02-01-23.wav,3,2,4,1,2,1,23,male,sad
../data/Actor_23\03-02-04-01-02-02-23.wav,3,2,4,1,2,2,23,male,sad
../data/Actor_23\03-02-04-02-01-01-23.wav,3,2,4,2,1,1,23,male,sad
../data/Actor_23\03-02-04-02-01-02-23.wav,3,2,4,2,1,2,23,male,sad
../data/Actor_23\03-02-04-02-02-01-23.wav,3,2,4,2,2,1,23,male,sad
../data/Actor_23\03-02-04-02-02-02-23.wav,3,2,4,2,2,2,23,male,sad
../data/Actor_23\03-02-05-01-01-01-23.wav,3,2,5,1,1,1,23,male,angry
../data/Actor_23\03-02-05-01-01-02-23.wav,3,2,5,1,1,2,23,male,angry
../data/Actor_23\03-02-05-01-02-01-23.wav,3,2,5,1,2,1,23,male,angry
../data/Actor_23\03-02-05-01-02-02-23.wav,3,2,5,1,2,2,23,male,angry
../data/Actor_23\03-02-05-02-01-01-23.wav,3,2,5,2,1,1,23,male,angry
../data/Actor_23\03-02-05-02-01-02-23.wav,3,2,5,2,1,2,23,male,angry
../data/Actor_23\03-02-05-02-02-01-23.wav,3,2,5,2,2,1,23,male,angry
../data/Actor_23\03-02-05-02-02-02-23.wav,3,2,5,2,2,2,23,male,angry
../data/Actor_23\03-02-06-01-01-01-23.wav,3,2,6,1,1,1,23,male,fearful
../data/Actor_23\03-02-06-01-01-02-23.wav,3,2,6,1,1,2,23,male,fearful
../data/Actor_23\03-02-06-01-02-01-23.wav,3,2,6,1,2,1,23,male,fearful
../data/Actor_23\03-02-06-01-02-02-23.wav,3,2,6,1,2,2,23,male,fearful
../data/Actor_23\03-02-06-02-01-01-23.wav,3,2,6,2,1,1,23,male,fearful
../data/Actor_23\03-02-06-02-01-02-23.wav,3,2,6,2,1,2,23,male,fearful
../data/Actor_23\03-02-06-02-02-01-23.wav,3,2,6,2,2,1,23,male,fearful
../data/Actor_23\03-02-06-02-02-02-23.wav,3,2,6,2,2,2,23,male,fearful
../data/Actor_24\03-01-01-01-01-01-24.wav,3,1,1,1,1,1,24,female,neutral
../data/Actor_24\03-01-01-01-01-02-24.wav,3,1,1,1,1,2,24,female,neutral
../data/Actor_24\03-01-01-01-02-01-24.wav,3,1,1,1,2,1,24,female,neutral
../data/Actor_24\03-01-01-01-02-02-24.wav,3,1,1,1,2,2,24,female,neutral
../data/Actor_24\03-01-02-01-01-01-24.wav,3,1,2,1,1,1,24,female,calm
../data/Actor_24\03-01-02-01-01-02-24.wav,3,1,2,1,1,2,24,female,calm
../data/Actor_24\03-01-02-01-02-01-24.wav,3,1,2,1,2,1,24,female,calm
../data/Actor_24\03-01-02-01-02-02-24.wav,3,1,2,1,2,2,24,female,calm
../data/Actor_24\03-01-02-02-01-01-24.wav,3,1,2,2,1,1,24,female,calm
../data/Actor_24\03-01-02-02-01-02-24.wav,3,1,2,2,1,2,24,female,calm
../data/Actor_24\03-01-02-02-02-01-24.wav,3,1,2,2,2,1,24,female,calm
../data/Actor_24\03-01-02-02-02-02-24.wav,3,1,2,2,2,2,24,female,calm
../data/Actor_24\03-01-03-01-01-01-24.wav,3,1,3,1,1,1,24,female,happy
../data/Actor_24\03-01-03-01-01-02-24.wav,3,1,3,1,1,2,24,female,happy
../data/Actor_24\03-01-03-01-02-01-24.wav,3,1,3,1,2,1,24,female,happy
../data/Actor_24\03-01-03-01-02-02-24.wav,3,1,3,1,2,2,24,female,happy
../data/Actor_24\03-01-03-02-01-01-24.wav,3,1,3,2,1,1,24,female,happy
../data/Actor_24\03-01-03-02-01-02-24.wav,3,1,3,2,1,2,24,female,happy
../data/Actor_24\03-01-03-02-02-01-24.wav,3,1,3,2,2,1,24,female,happy
../data/Actor_24\03-01-03-02-02-02-24.wav,3,1,3,2,2,2,24,female,happy
../data/Actor_24\03-01-04-01-01-01-24.wav,3,1,4,1,1,1,24,female,sad
../data/Actor_24\03-01-04-01-01-02-24.wav,3,1,4,1,1,2,24,female,sad
../data/Actor_24\03-01-04-01-02-01-24.wav,3,1,4,1,2,1,24,female,sad
../data/Actor_24\03-01-04-01-02-02-24.wav,3,1,4,1,2,2,24,female,sad
../data/Actor_24\03-01-04-02-01-01-24.wav,3,1,4,2,1,1,24,female,sad
../data/Actor_24\03-01-04-02-01-02-24.wav,3,1,4,2,1,2,24,female,sad
../data/Actor_24\03-01-04-02-02-01-24.wav,3,1,4,2,2,1,24,female,sad
../data/Actor_24\03-01-04-02-02-02-24.wav,3,1,4,2,2,2,24,female,sad
../data/Actor_24\03-01-05-01-01-01-24.wav,3,1,5,1,1,1,24,female,angry
../data/Actor_24\03-01-05-01-01-02-24.wav,3,1,5,1,1,2,24,female,angry
../data/Actor_24\03-01-05-01-02-01-24.wav,3,1,5,1,2,1,24,female,angry
../data/Actor_24\03-01-05-01-02-02-24.wav,3,1,5,1,2,2,24,female,angry
../data/Actor_24\03-01-05-02-01-01-24.wav,3,1,5,2,1,1,24,female,angry
../data/Actor_24\03-01-05-02-01-02-24.wav,3,1,5,2,1,2,24,female,angry
../data/Actor_24\03-01-05-02-02-01-24.wav,3,1,5,2,2,1,24,female,angry
../data/Actor_24\03-01-05-02-02-02-24.wav,3,1,5,2,2,2,24,female,angry
../data/Actor_24\03-01-06-01-01-01-24.wav,3,1,6,1,1,1,24,female,fearful
../data/Actor_24\03-01-06-01-01-02-24.wav,3,1,6,1,1,2,24,female,fearful
../data/Actor_24\03-01-06-01-02-01-24.wav,3,1,6,1,2,1,24,female,fearful
../data/Actor_24\03-01-06-01-02-02-24.wav,3,1,6,1,2,2,24,female,fearful
../data/Actor_24\03-01-06-02-01-01-24.wav,3,1,6,2,1,1,24,female,fearful
../data/Actor_24\03-01-06-02-01-02-24.wav,3,1,6,2,1,2,24,female,fearful
../data/Actor_24\03-01-06-02-02-01-24.wav,3,1,6,2,2,1,24,female,fearful
../data/Actor_24\03-01-06-02-02-02-24.wav,3,1,6,2,2,2,24,female,fearful
../data/Actor_24\03-01-07-01-01-01-24.wav,3,1,7,1,1,1,24,female,disgust
../data/Actor_24\03-01-07-01-01-02-24.wav,3,1,7,1,1,2,24,female,disgust
../data/Actor_24\03-01-07-01-02-01-24.wav,3,1,7,1,2,1,24,female,disgust
../data/Actor_24\03-01-07-01-02-02-24.wav,3,1,7,1,2,2,24,female,disgust
../data/Actor_24\03-01-07-02-01-01-24.wav,3,1,7,2,1,1,24,female,disgust
../data/Actor_24\03-01-07-02-01-02-24.wav,3,1,7,2,1,2,24,female,disgust
../data/Actor_24\03-01-07-02-02-01-24.wav,3,1,7,2,2,1,24,female,disgust
../data/Actor_24\03-01-07-02-02-02-24.wav,3,1,7,2,2,2,24,female,disgust
../data/Actor_24\03-01-08-01-01-01-24.wav,3,1,8,1,1,1,24,female,surprised
../data/Actor_24\03-01-08-01-01-02-24.wav,3,1,8,1,1,2,24,female,surprised
../data/Actor_24\03-01-08-01-02-01-24.wav,3,1,8,1,2,1,24,female,surprised
../data/Actor_24\03-01-08-01-02-02-24.wav,3,1,8,1,2,2,24,female,surprised
../data/Actor_24\03-01-08-02-01-01-24.wav,3,1,8,2,1,1,24,female,surprised
../data/Actor_24\03-01-08-02-01-02-24.wav,3,1,8,2,1,2,24,female,surprised
../data/Actor_24\03-01-08-02-02-01-24.wav,3,1,8,2,2,1,24,female,surprised
../data/Actor_24\03-01-08-02-02-02-24.wav,3,1,8,2,2,2,24,female,surprised
../data/Actor_24\03-02-01-01-01-01-24.wav,3,2,1,1,1,1,24,female,neutral
../data/Actor_24\03-02-01-01-01-02-24.wav,3,2,1,1,1,2,24,female,neutral
../data/Actor_24\03-02-01-01-02-01-24.wav,3,2,1,1,2,1,24,female,neutral
../data/Actor_24\03-02-01-01-02-02-24.wav,3,2,1,1,2,2,24,female,neutral
../data/Actor_24\03-02-02-01-01-01-24.wav,3,2,2,1,1,1,24,female,calm
../data/Actor_24\03-02-02-01-01-02-24.wav,3,2,2,1,1,2,24,female,calm
../data/Actor_24\03-02-02-01-02-01-24.wav,3,2,2,1,2,1,24,female,calm
../data/Actor_24\03-02-02-01-02-02-24.wav,3,2,2,1,2,2,24,female,calm
../data/Actor_24\03-02-02-02-01-01-24.wav,3,2,2,2,1,1,24,female,calm
../data/Actor_24\03-02-02-02-01-02-24.wav,3,2,2,2,1,2,24,female,calm
../data/Actor_24\03-02-02-02-02-01-24.wav,3,2,2,2,2,1,24,female,calm
../data/Actor_24\03-02-02-02-02-02-24.wav,3,2,2,2,2,2,24,female,calm
../data/Actor_24\03-02-03-01-01-01-24.wav,3,2,3,1,1,1,24,female,happy
../data/Actor_24\03-02-03-01-01-02-24.wav,3,2,3,1,1,2,24,female,happy
../data/Actor_24\03-02-03-01-02-01-24.wav,3,2,3,1,2,1,24,female,happy
../data/Actor_24\03-02-03-01-02-02-24.wav,3,2,3,1,2,2,24,female,happy
../data/Actor_24\03-02-03-02-01-01-24.wav,3,2,3,2,1,1,24,female,happy
../data/Actor_24\03-02-03-02-01-02-24.wav,3,2,3,2,1,2,24,female,happy
../data/Actor_24\03-02-03-02-02-01-24.wav,3,2,3,2,2,1,24,female,happy
../data/Actor_24\03-02-03-02-02-02-24.wav,3,2,3,2,2,2,24,female,happy
../data/Actor_24\03-02-04-01-01-01-24.wav,3,2,4,1,1,1,24,female,sad
../data/Actor_24\03-02-04-01-01-02-24.wav,3,2,4,1,1,2,24,female,sad
../data/Actor_24\03-02-04-01-02-01-24.wav,3,2,4,1,2,1,24,female,sad
../data/Actor_24\03-02-04-01-02-02-24.wav,3,2,4,1,2,2,24,female,sad
../data/Actor_24\03-02-04-02-01-01-24.wav,3,2,4,2,1,1,24,female,sad
../data/Actor_24\03-02-04-02-01-02-24.wav,3,2,4,2,1,2,24,female,sad
../data/Actor_24\03-02-04-02-02-01-24.wav,3,2,4,2,2,1,24,female,sad
../data/Actor_24\03-02-04-02-02-02-24.wav,3,2,4,2,2,2,24,female,sad
../data/Actor_24\03-02-05-01-01-01-24.wav,3,2,5,1,1,1,24,female,angry
../data/Actor_24\03-02-05-01-01-02-24.wav,3,2,5,1,1,2,24,female,angry
../data/Actor_24\03-02-05-01-02-01-24.wav,3,2,5,1,2,1,24,female,angry
../data/Actor_24\03-02-05-01-02-02-24.wav,3,2,5,1,2,2,24,female,angry
../data/Actor_24\03-02-05-02-01-01-24.wav,3,2,5,2,1,1,24,female,angry
../data/Actor_24\03-02-05-02-01-02-24.wav,3,2,5,2,1,2,24,female,angry
../data/Actor_24\03-02-05-02-02-01-24.wav,3,2,5,2,2,1,24,female,angry
../data/Actor_24\03-02-05-02-02-02-24.wav,3,2,5,2,2,2,24,female,angry
../data/Actor_24\03-02-06-01-01-01-24.wav,3,2,6,1,1,1,24,female,fearful
../data/Actor_24\03-02-06-01-01-02-24.wav,3,2,6,1,1,2,24,female,fearful
../data/Actor_24\03-02-06-01-02-01-24.wav,3,2,6,1,2,1,24,female,fearful
../data/Actor_24\03-02-06-01-02-02-24.wav,3,2,6,1,2,2,24,female,fearful
../data/Actor_24\03-02-06-02-01-01-24.wav,3,2,6,2,1,1,24,female,fearful
../data/Actor_24\03-02-06-02-01-02-24.wav,3,2,6,2,1,2,24,female,fearful
../data/Actor_24\03-02-06-02-02-01-24.wav,3,2,6,2,2,1,24,female,fearful
../data/Actor_24\03-02-06-02-02-02-24.wav,3,2,6,2,2,2,24,female,fearful
